x_pixels,x_angle_deg,x_mm,profile,profile_norm,smoothed,smoothed_norm,gradient
489,-1.7443686533183334,-13.70447383771594,41152.094,0.9857553,41114.75363348953,0.9848608809567875,3.1199315122139524
490,-1.742208439000607,-13.687491837917035,40877.78,0.9791845,41117.870382802124,0.9849355394236992,3.113567112974124
491,-1.7400482197282259,-13.67050983811813,40995.992,0.9820161,41120.980767715475,0.9850100454380896,3.1072027137342957
492,-1.7378879955073145,-13.653527838319226,41100.703,0.98452437,41124.08478822959,0.9850843989999591,3.1008383144944673
493,-1.7357277663439974,-13.636545838520322,40994.26,0.98197466,41127.182444344464,0.9851586001093077,3.094473915254639
494,-1.7335675322443995,-13.619563838721417,40757.41,0.97630113,41130.2737360601,0.9852326487661353,3.0881095160148107
495,-1.7314072932146454,-13.602581838922513,40736.9,0.97580975,41133.35866337649,0.9853065449704417,3.0817451167749823
496,-1.7292470492608598,-13.585599839123608,40758.01,0.97631556,41136.43722629365,0.9853802887222273,3.075380717538792
497,-1.7270868003891684,-13.568617839324704,40649.867,0.973725,41139.50942481157,0.9854538800214918,3.0690163182989636
498,-1.724926546605695,-13.5516358395258,41160.58,0.9859586,41142.57525893025,0.9855273188682354,3.0626519190591353
499,-1.7227662879165657,-13.534653839726895,41273.08,0.9886534,41145.63472864969,0.985600605262458,3.056287519815669
500,-1.7206060243279055,-13.51767183992799,41441.613,0.9926905,41148.68783396988,0.9856737392041593,3.0499231205758406
501,-1.7184457558458397,-13.500689840129086,41456.004,0.9930352,41151.73457489084,0.9857467206933399,3.04355872133965
502,-1.7162854824764935,-13.483707840330181,41244.25,0.98796284,41154.77495141256,0.9858195497299994,3.037194322099822
503,-1.7141252042259922,-13.466725840531277,41329.996,0.9900168,41157.80896353504,0.985892226314138,3.0308299228599935
504,-1.711964921100462,-13.449743840732372,41137.133,0.985397,41160.83661125828,0.9859647504457555,3.024465523620165
505,-1.7098046331060277,-13.432761840933468,41093.535,0.98435265,41163.85789458228,0.9860371221248521,3.018101124380337
506,-1.7076443402488155,-13.415779841134563,40904.94,0.9798351,41166.87281350704,0.9861093413514275,3.0117367251405085
507,-1.705484042534951,-13.398797841335659,40849.227,0.9785005,41169.88136803256,0.986181408125482,3.00537232590068
508,-1.7033237399705603,-13.381815841536755,40923.645,0.9802831,41172.88355815884,0.9862533224470155,2.999007926660852
509,-1.7011634325617688,-13.36483384173785,40915.305,0.98008335,41175.879383885884,0.986325084316028,2.9926435274210235
510,-1.6990031203147034,-13.347851841938946,40766.582,0.97652084,41178.868845213685,0.9863966937325194,2.986279128184833
511,-1.6968428032354892,-13.330869842140041,41061.613,0.983588,41181.85194214225,0.9864681506964901,2.9799147289450048
512,-1.6946824813302532,-13.313887842341137,41182.363,0.9864804,41184.828674671575,0.9865394552079395,2.9735503297015384
513,-1.6925221546051212,-13.296905842542232,41346.33,0.990408,41187.79904280166,0.9866106072668679,2.967185930465348
514,-1.6903618230662196,-13.279923842743328,41170.082,0.98618627,41190.763046532506,0.9866816068732756,2.9608215312255197
515,-1.6882014867196755,-13.262941842944423,41286.586,0.98897696,41193.72068586411,0.9867524540271619,2.9544571319820534
516,-1.6860411455716144,-13.245959843145519,41340.504,0.9902685,41196.67196079647,0.9868231487285274,2.948092732745863
517,-1.6838807996281637,-13.228977843346614,41416.59,0.99209106,41199.6168713296,0.9868936909773719,2.9417283335060347
518,-1.6817204488954498,-13.21199584354771,41316.613,0.98969626,41202.55541746348,0.9869640807736954,2.9353639342625684
519,-1.6795600933795996,-13.195013843748805,41383.617,0.99130124,41205.487599198124,0.9870343181174976,2.928999535026378
520,-1.6773997330867396,-13.178031843949901,41209.953,0.9871413,41208.413416533534,0.9871044030087792,2.9226351357901876
521,-1.675239368022997,-13.161049844150996,41293.43,0.9891409,41211.332869469705,0.9871743354475397,2.9162707365467213
522,-1.673078998194499,-13.144067844352092,41161.48,0.9859802,41214.24595800663,0.9872441154337791,2.909906337306893
523,-1.6709186236073723,-13.127085844553186,41030.0,0.9828307,41217.15268214432,0.9873137429674976,2.9035419380670646
524,-1.668758244267744,-13.110103844754281,41165.414,0.98607445,41220.05304188276,0.987383218048695,2.8971775388272363
525,-1.6665978601817417,-13.093121844955377,41096.957,0.9844346,41222.94703722197,0.9874525406773714,2.890813139591046
526,-1.6644374713554926,-13.076139845156472,41145.816,0.985605,41225.834668161944,0.987521710853527,2.8844487403475796
527,-1.6622770777951246,-13.059157845357568,40907.965,0.9799075,41228.71593470267,0.9875907285771612,2.8780843411077512
528,-1.6601166795067643,-13.042175845558663,40851.496,0.97855484,41231.59083684416,0.9876595938482747,2.871719941871561
529,-1.6579562764965396,-13.025193845759759,40730.188,0.975649,41234.45937458641,0.9877283066668672,2.8653555426317325
530,-1.6557958687705787,-13.008211845960854,40899.324,0.9797005,41237.32154792942,0.9877968670329387,2.858991143391904
531,-1.6536354563350086,-12.99122984616195,40800.938,0.9773438,41240.177356873195,0.9878652749464891,2.852626744152076
532,-1.6514750391959578,-12.974247846363046,40980.598,0.9816473,41243.02680141773,0.9879335304075185,2.8462623449122475
533,-1.6493146173595536,-12.957265846564141,40935.543,0.9805681,41245.86988156302,0.988001633416027,2.839897945668781
534,-1.6471541908319245,-12.940283846765237,41606.613,0.9966429,41248.706597309065,0.9880695839720142,2.833533546428953
535,-1.644993759619198,-12.923301846966332,41451.734,0.9929329,41251.53694865588,0.9881373820754806,2.8271691471964004
536,-1.6428333237275028,-12.906319847167428,41314.242,0.98963946,41254.36093560346,0.9882050277264262,2.820804747956572
537,-1.6406728831629664,-12.889337847368523,41191.89,0.98670864,41257.17855815179,0.9882725209248506,2.8144403487131058
538,-1.6385124379317182,-12.872355847569619,41416.39,0.9920863,41259.989816300884,0.9883398616707539,2.8080759494732774
539,-1.6363519880398856,-12.855373847770714,41407.348,0.9918697,41262.79471005074,0.9884070499641363,2.801711550233449
540,-1.6341915334935972,-12.83839184797181,41543.76,0.99513733,41265.59323940135,0.9884740858049977,2.7953471509936207
541,-1.6320310742989819,-12.821409848172905,41174.863,0.98630077,41268.385404352724,0.988540969193338,2.7889827517537924
542,-1.6298706104621683,-12.804427848374,40903.887,0.9798098,41271.17120490486,0.9886077001291574,2.782618352517602
543,-1.627710141989285,-12.787445848575096,40740.605,0.97589856,41273.95064105776,0.9886742786124559,2.7762539532777737
544,-1.6255496688864604,-12.770463848776192,40851.91,0.97856474,41276.723712811414,0.9887407046432333,2.7698895540343074
545,-1.623389191159824,-12.753481848977287,40826.43,0.9779544,41279.49042016583,0.9888069782214896,2.763525154798117
546,-1.6212287088155042,-12.736499849178383,41197.836,0.98685104,41282.25076312101,0.988873099347225,2.7571607555582887
547,-1.6190682218596304,-12.719517849379478,41183.453,0.9865065,41285.004741676945,0.9889390680204393,2.7507963563184603
548,-1.6169077302983315,-12.702535849580574,41043.246,0.98314804,41287.75235583365,0.9890048842411328,2.744431957078632
549,-1.6147472341377365,-12.68555384978167,41417.004,0.992101,41290.4936055911,0.989070548009305,2.7380675578351656
550,-1.6125867333839752,-12.668571849982765,41408.848,0.9919056,41293.22849094932,0.9891360593249563,2.7317031585989753
551,-1.6104262280431763,-12.65158985018386,41481.73,0.99365145,41295.9570119083,0.9892014181880867,2.725338759362785
552,-1.6082657181214695,-12.634607850384956,41434.023,0.9925087,41298.67916846804,0.9892666245986962,2.7189743601193186
553,-1.6061052036249843,-12.617625850586052,41441.406,0.99268556,41301.39496062854,0.9893316785567844,2.7126099608794902
554,-1.60394468455985,-12.600643850787147,41599.5,0.9964725,41304.1043883898,0.9893965800623519,2.7062455616433
555,-1.6017841609321968,-12.583661850988243,41652.47,0.9977413,41306.807451751825,0.9894613291153982,2.6998811623998336
556,-1.5996236327481541,-12.566679851189338,41255.15,0.9882239,41309.5041507146,0.9895259257159235,2.693516763160005
557,-1.5974631000138515,-12.549697851390434,41306.28,0.9894487,41312.194485278145,0.9895903698639278,2.687152363923815
558,-1.595302562735419,-12.53271585159153,41461.04,0.99315584,41314.87845544245,0.9896546615594112,2.6807879646803485
559,-1.5931420209189866,-12.515733851792625,41578.586,0.9959715,41317.556061207506,0.9897188008023734,2.67442356544052
560,-1.5909814745706843,-12.49875185199372,41978.49,1.0055507,41320.22730257333,0.9897827875928147,2.66805916620433
561,-1.5888209236966424,-12.481769852194816,41847.863,1.0024217,41322.892179539915,0.989846621930735,2.6616947669645015
562,-1.5866603683029907,-12.464787852395911,41614.746,0.9968377,41325.55069210726,0.9899103038161344,2.655330367724673
563,-1.5844998083958597,-12.447805852597007,41512.957,0.9943994,41328.202840275364,0.9899738332490127,2.648965968484845
564,-1.5823392439813797,-12.4308238527981,41507.12,0.99425966,41330.84862404423,0.9900372102293701,2.6426015692450164
565,-1.5801786750656812,-12.413841852999196,41182.17,0.9864758,41333.488043413854,0.9901004347572063,2.636237170005188
566,-1.5780181016548946,-12.396859853200292,41045.906,0.98321176,41336.12109838424,0.9901635068325216,2.6298727707653597
567,-1.5758575237551504,-12.379877853401387,41260.86,0.9883607,41338.747788955385,0.9902264264553159,2.6235083715255314
568,-1.5736969413725794,-12.362895853602483,41253.977,0.98819584,41341.36811512729,0.9902891936255892,2.617143972285703
569,-1.571536354513312,-12.345913853803578,41528.586,0.9947738,41343.982076899956,0.9903518083433415,2.6107795730495127
570,-1.5693757631834795,-12.328931854004674,41735.82,0.9997379,41346.58967427339,0.9904142706085729,2.6044151738096843
571,-1.5672151673892123,-12.31194985420577,41565.15,0.99564964,41349.190907247576,0.9904765804212832,2.598050774566218
572,-1.5650545671366416,-12.294967854406865,41636.496,0.9973587,41351.78577582252,0.9905387377814724,2.5916863753263897
573,-1.5628939624318983,-12.27798585460796,41463.68,0.9932191,41354.37427999823,0.9906007426891407,2.5853219760865613
574,-1.5607333532811134,-12.261003854809056,41581.637,0.9960446,41356.956419774695,0.9906625951442879,2.578957576850371
575,-1.5585727396904185,-12.244021855010152,41369.336,0.99095917,41359.53219515193,0.9907242951469142,2.5725931776105426
576,-1.5564121216659446,-12.227039855211247,41297.24,0.9892321,41362.101606129916,0.9907858426970194,2.5662287783707143
577,-1.554251499213823,-12.210057855412343,41378.34,0.9911748,41364.66465270867,0.9908472377946038,2.559864379130886
578,-1.552090872340185,-12.193075855613438,41341.8,0.9902996,41367.22133488818,0.990908480439667,2.5534999798910576
579,-1.549930241051162,-12.176093855814534,41460.336,0.99313897,41369.77165266845,0.9909695706322094,2.5471355806512292
580,-1.547769605352886,-12.15911185601563,41578.67,0.9959736,41372.31560604948,0.9910305083722305,2.540771181411401
581,-1.5456089652514884,-12.142129856216725,41577.62,0.99594843,41374.853195031275,0.9910912936597308,2.5344067821715726
582,-1.5434483207531007,-12.12514785641782,41468.26,0.9933288,41377.38441961382,0.99115192649471,2.528042382931744
583,-1.541287671863855,-12.108165856618916,41506.223,0.99423814,41379.90927979714,0.9912124068771683,2.521677983691916
584,-1.539127018589883,-12.091183856820011,41652.805,0.9977493,41382.42777558121,0.9912727348071054,2.5153135844520875
585,-1.5369663609373165,-12.074201857021107,41804.777,1.0013897,41384.93990696604,0.9913329102845218,2.508949185215897
586,-1.5348056989122878,-12.057219857222202,41784.664,1.0009079,41387.44567395164,0.991392933309417,2.502584785972431
587,-1.5326450325209287,-12.040237857423298,41548.26,0.99524516,41389.94507653799,0.9914528038817911,2.4962203867326025
588,-1.5304843617693713,-12.023255857624394,41523.855,0.9946605,41392.438114725104,0.9915125220016444,2.489855987496412
589,-1.528323686663748,-12.006273857825489,41526.223,0.99471724,41394.92478851298,0.9915720876689766,2.483491588256584
590,-1.5261630072101915,-11.989291858026585,42125.21,1.0090654,41397.40509790162,0.9916315008837879,2.4771271890167554
591,-1.5240023234148334,-11.97230985822768,41490.39,0.9938589,41399.879042891014,0.9916907616460782,2.470762789776927
592,-1.5218416352838067,-11.955327858428776,41097.777,0.9844543,41402.34662348117,0.9917498699558474,2.4643983905334608
593,-1.5196809428232434,-11.938345858629871,41311.527,0.98957443,41404.80783967208,0.9918088258130954,2.4580339912972704
594,-1.5175202460392767,-11.921363858830967,41282.98,0.9888906,41407.262691463766,0.9918676292178228,2.451669592057442
595,-1.515359544938039,-11.904381859032062,40953.32,0.9809939,41409.711178856196,0.9919262801700288,2.4453051928139757
596,-1.513198839525663,-11.887399859233158,41196.863,0.98682773,41412.153301849394,0.991984778669714,2.4389407935814233
597,-1.5110381298082813,-11.870417859434253,41179.812,0.9864193,41414.58906044336,0.9920431247168784,2.432576394341595
598,-1.5088774157920275,-11.853435859635349,41392.99,0.9915257,41417.01845463808,0.9921013183115216,2.4262119950981287
599,-1.5067166974830337,-11.836453859836444,41552.36,0.99534327,41419.441484433555,0.9921593594536438,2.4198475958583003
600,-1.5045559748874338,-11.81947186003754,41595.44,0.99637526,41421.85814982979,0.9922172481432449,2.413483196618472
601,-1.5023952480113598,-11.802489860238635,41764.0,1.000413,41424.26845082679,0.992274984380325,2.4071187973786436
602,-1.500234516860946,-11.785507860439731,41864.316,1.0028158,41426.67238742455,0.9923325681648841,2.4007543981424533
603,-1.498073781442325,-11.768525860640827,41592.38,0.99630195,41429.06995962308,0.9923899994969224,2.394389998902625
604,-1.4959130417616302,-11.751543860841922,41623.688,0.9970519,41431.461167422356,0.9924472783764395,2.3880255996591586
605,-1.4937522978249955,-11.734561861043018,41198.547,0.9868681,41433.846010822395,0.9925044048034357,2.3816612004229682
606,-1.4915915496385537,-11.717579861244111,41010.74,0.9823693,41436.2244898232,0.992561378777911,2.37529680118314
607,-1.4894307972084389,-11.700597861445207,41469.855,0.993367,41438.59660442476,0.992618200299865,2.3689324019433116
608,-1.4872700405407842,-11.683615861646302,41417.73,0.9921184,41440.96235462709,0.9926748693692983,2.362568002703483
609,-1.4851092796417238,-11.666633861847398,41300.91,0.9893201,41443.32174043017,0.9927313859862104,2.356203603460017
610,-1.4829485145173908,-11.649651862048493,41389.51,0.99144244,41445.67476183401,0.9927877501506015,2.3498392042238265
611,-1.4807877451739198,-11.632669862249589,41311.82,0.9895814,41448.021418838616,0.9928439618624717,2.343474804987636
612,-1.478626971617444,-11.615687862450685,41449.355,0.99287593,41450.361711443984,0.992900021121821,2.33711040574417
613,-1.4764661938540982,-11.59870586265178,41330.56,0.9900303,41452.695639650105,0.992955927928649,2.3307460065043415
614,-1.4743054118900154,-11.581723862852876,41280.438,0.9888297,41455.02320345699,0.9930116822829561,2.324381607264513
615,-1.4721446257313309,-11.564741863053971,41377.605,0.99115723,41457.34440286463,0.9930672841847422,2.318017208024685
616,-1.4699838353841779,-11.547759863255067,41344.977,0.99037564,41459.65923787304,0.9931227336340074,2.3116528087884944
617,-1.4678230408546908,-11.530777863456162,41127.43,0.9851645,41461.96770848221,0.9931780306307515,2.305288409548666
618,-1.4656622421490049,-11.513795863657258,40903.55,0.9798018,41464.26981469214,0.9932331751749747,2.2989240103051998
619,-1.4635014392732535,-11.496813863858353,40934.07,0.9805328,41466.56555650282,0.9932881672666767,2.2925596110653714
620,-1.4613406322335716,-11.479831864059449,40825.13,0.9779233,41468.85493391427,0.9933430069058579,2.286195211829181
621,-1.4591798210360936,-11.462849864260544,40940.99,0.9806985,41471.13794692648,0.993397694092518,2.2798308125893527
622,-1.457019005686954,-11.44586786446164,41110.19,0.98475164,41473.41459553945,0.9934522288266571,2.2734664133495244
623,-1.4548581861922878,-11.428885864662735,41415.113,0.9920557,41475.68487975318,0.9935066111082752,2.267102014109696
624,-1.4526973625582296,-11.411903864863831,41761.023,1.0003417,41477.94879956767,0.9935608409373723,2.2607376148698677
625,-1.4505365347909143,-11.394921865064926,41807.023,1.0014435,41480.20635498292,0.9936149183139484,2.2543732156300393
626,-1.4483757028964768,-11.377939865266022,41660.855,0.9979422,41482.45754599893,0.9936688432380035,2.248008816390211
627,-1.4462148668810515,-11.360957865467118,41730.996,0.99962234,41484.7023726157,0.9937226157095376,2.2416444171503827
628,-1.4440540267507744,-11.343975865668213,41651.367,0.99771494,41486.94083483323,0.9937762357285507,2.2352800179105543
629,-1.44189318251178,-11.326993865869309,41677.086,0.998331,41489.17293265152,0.9938297032950427,2.228915618670726
630,-1.439732334170204,-11.310011866070404,41577.574,0.9959473,41491.39866607057,0.9938830184090138,2.2225512194345356
631,-1.437571481732181,-11.2930298662715,41523.645,0.9946555,41493.61803509039,0.993936181070464,2.2161868201947073
632,-1.4354106252038465,-11.276047866472595,41441.625,0.99269074,41495.83103971096,0.993989191279393,2.209822420951241
633,-1.4332497645913362,-11.25906586667369,41716.17,0.9992673,41498.03767993229,0.9940420490358011,2.2034580217114126
634,-1.4310888999007854,-11.242083866874786,41613.316,0.99680346,41500.23795575438,0.9940947543396881,2.197093622475222
635,-1.4289280311383297,-11.225101867075882,41280.55,0.9888324,41502.43186717724,0.9941473071910543,2.190729223235394
636,-1.4267671583101045,-11.208119867276977,41706.676,0.99903977,41504.61941420085,0.9941997075898993,2.1843648239919276
637,-1.4246062814222458,-11.191137867478073,41671.613,0.9981999,41506.800596825226,0.9942519555362233,2.178000424755737
638,-1.4224454004808889,-11.174155867679168,41547.473,0.99522626,41508.975415050365,0.9943040510300264,2.171636025515909
639,-1.4202845154921702,-11.157173867880264,41536.707,0.99496835,41511.14386887626,0.9943559940713084,2.1652716262760805
640,-1.4181236264622246,-11.14019186808136,41708.46,0.99908257,41513.30595830292,0.9944077846600695,2.158907227036252
641,-1.4159627333971894,-11.123209868282455,41548.215,0.995244,41515.46168333033,0.9944594227963095,2.152542827796424
642,-1.4138018363031992,-11.10622786848355,41576.418,0.9959196,41517.61104395851,0.9945109084800287,2.1461784285602334
643,-1.4116409351863912,-11.089245868684646,41182.86,0.98649234,41519.75404018745,0.9945622417112268,2.139814029316767
644,-1.4094800300529011,-11.072263868885742,40772.664,0.9766665,41521.89067201714,0.9946134224899037,2.1334496300769388
645,-1.4073191209088651,-11.055281869086837,41512.52,0.994389,41524.020939447604,0.9946644508160597,2.1270852308407484
646,-1.4051582077604194,-11.038299869287933,41751.01,1.0001018,41526.144842478825,0.9947153266896949,2.120720831597282
647,-1.4029972906137007,-11.021317869489028,41693.203,0.99871707,41528.2623811108,0.9947660501108088,2.1143564323574537
648,-1.4008363694748454,-11.004335869690122,41873.758,1.0030421,41530.37355534354,0.9948166210794018,2.1079920331212634
649,-1.3986754443499896,-10.987353869891217,41981.957,1.0056338,41532.47836517704,0.9948670395954738,2.101627633881435
650,-1.39651451524527,-10.970371870092313,41997.08,1.0059961,41534.5768106113,0.9949173056590249,2.0952632346416067
651,-1.3943535821668236,-10.953389870293408,41855.504,1.0026048,41536.668891646324,0.9949674192700549,2.0888988354017783
652,-1.3921926451207867,-10.936407870494504,41781.207,1.000825,41538.754608282106,0.9950173804285639,2.082534436158312
653,-1.3900317041132964,-10.9194258706956,41889.723,1.0034245,41540.83396051864,0.9950671891345518,2.0761700369184837
654,-1.387870759150489,-10.902443870896695,41847.164,1.002405,41542.90694835594,0.9951168453880188,2.0698056376822933
655,-1.385709810238502,-10.88546187109779,41644.613,0.99755317,41544.973571794006,0.9951663491889647,2.063441238442465
656,-1.3835488573834718,-10.868479871298886,41756.57,1.000235,41547.03383083283,0.9952157005373898,2.0570768392026366
657,-1.3813879005915357,-10.851497871499982,41782.543,1.0008571,41549.08772547241,0.9952648994332938,2.0507124399628083
658,-1.3792269398688313,-10.834515871701077,41834.13,1.0020928,41551.135255712754,0.9953139458766768,2.044348040726618
659,-1.377065975221495,-10.817533871902173,41804.62,1.0013859,41553.176421553864,0.9953628398675388,2.0379836414867896
660,-1.3749050066556645,-10.800551872103268,41874.938,1.0030704,41555.21122299573,0.9954115814058798,2.0316192422433232
661,-1.3727440341774768,-10.783569872304364,41619.87,0.99696046,41557.23966003835,0.9954601704916998,2.025254843003495
662,-1.3705830577930693,-10.76658787250546,41440.332,0.9926598,41559.261732681734,0.9955086071249987,2.0188904437673045
663,-1.3684220775085798,-10.749605872706555,41413.812,0.99202454,41561.277440925885,0.9955568913057768,2.012526044527476
664,-1.3662610933301456,-10.73262387290765,41277.645,0.9887628,41563.28678477079,0.9956050230340338,2.00616164528401
665,-1.3641001052639044,-10.715641873108746,41250.93,0.9881229,41565.28976421645,0.9956530023097696,1.9997972460478195
666,-1.3619391133159933,-10.698659873309841,41404.54,0.9918024,41567.286379262885,0.9957008291329847,1.9934328468079912
667,-1.3597781174925505,-10.681677873510937,41288.133,0.989014,41569.27662991007,0.9957485035036786,1.9870684475645248
668,-1.3576171177997138,-10.664695873712033,41847.125,1.0024041,41571.260516158014,0.9957960254218514,1.9807040483283345
669,-1.3554561142436208,-10.647713873913128,41823.24,1.0018319,41573.238038006726,0.9958433948875035,1.9743396490885061
670,-1.3532951068304093,-10.630731874114224,41695.12,0.998763,41575.20919545619,0.9958906119006343,1.9679752498486778
671,-1.3511340955662179,-10.61374987431532,41472.055,0.9934197,41577.17398850642,0.9959376764612444,1.9616108506088494
672,-1.348973080457184,-10.596767874516415,41429.37,0.99239725,41579.13241715741,0.9959845885693333,1.955246451369021
673,-1.3468120615094459,-10.57978587471751,41274.46,0.9886865,41581.08448140916,0.9960313482249012,1.9488820521328307
674,-1.3446510387291415,-10.562803874918606,41329.348,0.99000126,41583.030181261674,0.9960779554279482,1.9425176528893644
675,-1.3424900121224097,-10.545821875119701,41436.29,0.99256295,41584.96951671494,0.9961244101784741,1.936153253649536
676,-1.340328981695388,-10.528839875320797,41491.754,0.99389154,41586.90248776897,0.996170712476479,1.9297888544133457
677,-1.3381679474542152,-10.511857875521892,41620.055,0.9969649,41588.82909442377,0.996216862321963,1.9234244551735173
678,-1.33600690940503,-10.494875875722988,41965.133,1.0052309,41590.74933667932,0.996262859714926,1.917060055930051
679,-1.3338458675539702,-10.477893875924083,41764.094,1.0004152,41592.66321453563,0.9963087046553678,1.9106956566902227
680,-1.3316848219071749,-10.460911876125179,41659.434,0.9979082,41594.5707279927,0.9963543971432887,1.9043312574540323
681,-1.3295237724707827,-10.443929876326274,41628.594,0.99716944,41596.471877050535,0.9963999371786886,1.897966858214204
682,-1.3273627192509319,-10.42694787652737,41382.24,0.9912682,41598.36666170913,0.9964453247615676,1.8916024589743756
683,-1.3252016622537615,-10.409965876728466,41389.555,0.99144346,41600.255081968484,0.9964905598919255,1.8852380597345473
684,-1.3230406014854104,-10.392983876929561,41558.336,0.99548644,41602.1371378286,0.9965356425697623,1.878873660494719
685,-1.320879536952017,-10.376001877130657,41477.91,0.99355996,41604.01282928947,0.9965805727950783,1.8725092612548906
686,-1.318718468659721,-10.359019877331752,41372.34,0.9910311,41605.88215635111,0.9966253505678732,1.8661448620150622
687,-1.3165573966146609,-10.342037877532848,41331.996,0.99006474,41607.7451190135,0.996669975888147,1.859780462775234
688,-1.3143963208229759,-10.325055877733943,41342.797,0.9903234,41609.60171727666,0.9967144487558999,1.8534160635354056
689,-1.312235241290805,-10.308073877935039,41270.434,0.98859006,41611.451951140574,0.9967587691711318,1.8470516642955772
690,-1.3100741580242876,-10.291091878136132,41323.508,0.98986137,41613.29582060525,0.9968029371338426,1.8406872650593868
691,-1.3079130710295626,-10.274109878337228,41238.363,0.9878219,41615.13332567069,0.9968469526440327,1.8343228658195585
692,-1.30575198031277,-10.257127878538324,41197.996,0.9868549,41616.96446633689,0.9968908157017015,1.8279584665760922
693,-1.3035908858800487,-10.240145878739419,41250.715,0.9881177,41618.789242603845,0.9969345263068493,1.8215940673362638
694,-1.301429787737538,-10.223163878940515,41336.637,0.9901759,41620.60765447156,0.9969780844594761,1.8152296681000735
695,-1.299268685891378,-10.20618187914161,41346.508,0.99041235,41622.419701940045,0.9970214901595821,1.8088652688602451
696,-1.2971075803477077,-10.189199879342706,41543.8,0.9951383,41624.22538500928,0.9970647434071669,1.8025008696167788
697,-1.2949464711126673,-10.172217879543801,41316.484,0.98969316,41626.02470367928,0.9971078442022306,1.7961364703805884
698,-1.2927853581923958,-10.155235879744897,41500.996,0.99411297,41627.81765795004,0.9971507925447736,1.78977207114076
699,-1.2906242415930336,-10.138253879945992,41613.637,0.99681115,41629.60424782156,0.9971935884347954,1.7834076719009317
700,-1.28846312132072,-10.121271880147088,41746.75,0.9999997,41631.384473293845,0.9972362318722964,1.7770432726611034
701,-1.2863019973815957,-10.104289880348183,41616.61,0.9968823,41633.15833436688,0.997278722857276,1.770678873421275
702,-1.2841408697817995,-10.087307880549279,41843.395,1.0023147,41634.92583104069,0.997321061389735,1.7643144741814467
703,-1.2819797385274725,-10.070325880750374,41515.74,0.99446607,41636.686963315246,0.9973632474696728,1.7579500749416184
704,-1.2798186036247543,-10.05334388095147,41860.695,1.0027292,41638.44173119057,0.9974052810970896,1.751585675705428
705,-1.277657465079785,-10.036361881152565,41557.71,0.9954715,41640.19013466666,0.9974471622719855,1.7452212764619617
706,-1.2754963228987046,-10.019379881353661,41669.363,0.998146,41641.932173743495,0.9974888909943602,1.7388568772221333
707,-1.2733351770876538,-10.002397881554757,41638.77,0.99741316,41643.6678484211,0.9975304672642141,1.732492477985943
708,-1.2711740276527732,-9.985415881755852,41611.07,0.99674964,41645.39715869947,0.997571891081547,1.7261280787461146
709,-1.2690128746002023,-9.968433881956948,41645.152,0.99756604,41647.12010457859,0.9976131624463588,1.7197636795062863
710,-1.2668517179360823,-9.951451882158043,41970.594,1.0053617,41648.83668605848,0.9976542813586496,1.71339928026282
711,-1.2646905576665533,-9.934469882359139,41786.625,1.0009549,41650.54690313912,0.9976952478184192,1.7070348810229916
712,-1.262529393797756,-9.917487882560234,41356.44,0.9906503,41652.250755820525,0.9977360618256681,1.7006704817868012
713,-1.2603682263358311,-9.90050588276133,41257.13,0.98827136,41653.94824410269,0.9977767233803959,1.694306082546973
714,-1.2582070552869191,-9.883523882962425,41360.27,0.99074197,41655.63936798562,0.9978172324826027,1.6879416833071446
715,-1.256045880657161,-9.86654188316352,41654.586,0.997792,41657.32412746931,0.9978575891322885,1.6815772840673162
716,-1.2538847024526978,-9.849559883364616,41963.906,1.0052015,41659.002522553754,0.9978977933294533,1.6752128848274879
717,-1.2517235206796697,-9.832577883565712,41878.055,1.003145,41660.67455323896,0.9979378450740971,1.6688484855876595
718,-1.2495623353442182,-9.815595883766807,41725.32,0.9994864,41662.34021952493,0.9979777443662199,1.6624840863514692
719,-1.2474011464524843,-9.798613883967903,42033.047,1.0068576,41663.999521411664,0.9980174912058217,1.6561196871116408
720,-1.2452399540106087,-9.781631884168998,42111.582,1.0087389,41665.65245889915,0.9980570855929025,1.6497552878681745
721,-1.2430787580247329,-9.764649884370094,42296.805,1.0131757,41667.2990319874,0.9980965275274623,1.6433908886283461
722,-1.2409175585009977,-9.74766788457119,41835.938,1.0021361,41668.93924067641,0.998135817009501,1.6370264893885178
723,-1.238756355445545,-9.730685884772285,41665.277,0.9980481,41670.57308496618,0.9981749540390187,1.6306620901523274
724,-1.2365951488645155,-9.71370388497338,41693.902,0.9987338,41672.200564856714,0.9982139386160156,1.624297690912499
725,-1.2344339387640506,-9.696721885174476,41680.88,0.99842185,41673.821680348,0.9982527707404913,1.6179332916690328
726,-1.2322727251502918,-9.679739885375572,41836.473,1.002149,41675.43643144005,0.998291450412446,1.6115688924328424
727,-1.230111508029381,-9.662757885576667,42003.03,1.0061387,41677.04481813287,0.9983299776318799,1.605204493193014
728,-1.2279502874074593,-9.645775885777763,42020.066,1.0065467,41678.64684042644,0.9983683523987925,1.5988400939531857
729,-1.2257890632906683,-9.628793885978858,41979.406,1.0055728,41680.242498320775,0.9984065747131844,1.5924756947133574
730,-1.2236278356851498,-9.611811886179954,41842.18,1.0022856,41681.831791815865,0.998444644575055,1.586111295473529
731,-1.2214666045970457,-9.59482988638105,41706.715,0.9990407,41683.41472091172,0.9984825619844049,1.5797468962337007
732,-1.2193053700324974,-9.577847886582143,41600.51,0.99649674,41684.99128560833,0.9985203269412335,1.5733824969938723
